source_seed,replicate,arm,seed,founder_trait,sampled_individual_id,source_founder_id,tick,population,births,deaths,organism_energy,food_energy,supplied_energy,dissipated_energy,mean_genome,genome_variants,founder_lineages,max_generation,ever_genome_values,changed_births
1918,0,ancestor,2090,250,193,56,10000,38,9405,9447,688,7704,581180,572788,250.0,1,1,241,1,0
1918,0,sampled,2090,340,193,56,0,80,0,0,1920,5120,7040,0,340.0,1,80,0,1,0
1918,0,sampled,2090,340,193,56,100,3,154,231,37,4288,12716,8391,340.0,1,3,4,1,0
1918,0,sampled,2090,340,193,56,500,10,582,652,189,6204,35832,29439,340.0,1,1,23,1,0
1918,0,sampled,2090,340,193,56,1000,71,1068,1077,1348,5332,65240,58560,340.0,1,1,34,1,0
1918,0,sampled,2090,340,193,56,5000,49,4376,4407,837,4456,304000,298707,340.0,1,1,128,1,0
1918,0,sampled,2090,340,193,56,10000,86,8606,8600,1478,4836,603892,597578,340.0,1,1,228,1,0
1918,1,ancestor,2091,250,193,56,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1918,1,ancestor,2091,250,193,56,100,11,155,224,158,4396,12984,8430,250.0,1,5,7,1,0
1918,1,ancestor,2091,250,193,56,500,20,547,607,328,5468,35052,29256,250.0,1,1,26,1,0
1918,1,ancestor,2091,250,193,56,1000,36,948,992,715,8688,64192,54789,250.0,1,1,31,1,0
1918,1,ancestor,2091,250,193,56,5000,34,4633,4679,672,8956,292744,283116,250.0,1,1,126,1,0
1918,1,ancestor,2091,250,193,56,10000,63,9174,9191,1238,7852,580236,571146,250.0,1,1,235,1,0
1918,1,sampled,2091,340,193,56,0,80,0,0,1920,5120,7040,0,340.0,1,80,0,1,0
1918,1,sampled,2091,340,193,56,100,4,158,234,15,4528,12932,8389,340.0,1,3,6,1,0
1918,1,sampled,2091,340,193,56,500,0,158,238,0,22120,30524,8404,,0,0,,1,0
1918,1,sampled,2091,340,193,56,1000,0,158,238,0,24564,32968,8404,,0,0,,1,0
1918,1,sampled,2091,340,193,56,5000,0,158,238,0,24576,32980,8404,,0,0,,1,0
1918,1,sampled,2091,340,193,56,10000,0,158,238,0,24576,32980,8404,,0,0,,1,0
1918,2,ancestor,2092,250,193,56,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1918,2,ancestor,2092,250,193,56,100,7,157,230,131,4704,13136,8301,250.0,1,6,8,1,0
1918,2,ancestor,2092,250,193,56,500,14,533,599,224,6524,35912,29164,250.0,1,2,24,1,0
1918,2,ancestor,2092,250,193,56,1000,63,969,986,1019,8896,63920,54005,250.0,1,2,35,1,0
1918,2,ancestor,2092,250,193,56,5000,68,4554,4566,1273,7328,295572,286971,250.0,1,1,127,1,0
1918,2,ancestor,2092,250,193,56,10000,97,9269,9252,2034,7564,580732,571134,250.0,1,1,241,1,0
1918,2,sampled,2092,340,193,56,0,80,0,0,1920,5120,7040,0,340.0,1,80,0,1,0
1918,2,sampled,2092,340,193,56,100,7,150,223,83,4532,13160,8545,340.0,1,6,10,1,0
1918,2,sampled,2092,340,193,56,500,13,548,615,246,6896,36324,29182,340.0,1,1,20,1,0
1918,2,sampled,2092,340,193,56,1000,68,1046,1058,1141,3980,65588,60467,340.0,1,1,39,1,0
1918,2,sampled,2092,340,193,56,5000,81,4437,4436,1454,4456,304172,298262,340.0,1,1,114,1,0
1918,2,sampled,2092,340,193,56,10000,16,8609,8673,233,6208,602912,596471,340.0,1,1,226,1,0
1918,3,ancestor,2093,250,193,56,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1918,3,ancestor,2093,250,193,56,100,2,163,241,30,4800,13068,8238,250.0,1,2,3,1,0
1918,3,ancestor,2093,250,193,56,500,27,658,711,334,2972,33924,30618,250.0,1,1,23,1,0
1918,3,ancestor,2093,250,193,56,1000,0,662,742,0,22868,54592,31724,,0,0,,1,0
1918,3,ancestor,2093,250,193,56,5000,0,662,742,0,24576,56300,31724,,0,0,,1,0
1918,3,ancestor,2093,250,193,56,10000,0,662,742,0,24576,56300,31724,,0,0,,1,0
1918,3,sampled,2093,340,193,56,0,80,0,0,1920,5120,7040,0,340.0,1,80,0,1,0
1918,3,sampled,2093,340,193,56,100,7,162,235,108,4376,13020,8536,340.0,1,3,5,1,0
1918,3,sampled,2093,340,193,56,500,17,480,543,391,7292,36340,28657,340.0,1,2,19,1,0
1918,3,sampled,2093,340,193,56,1000,117,1053,1016,1672,2636,65252,60944,340.0,1,2,37,1,0
1918,3,sampled,2093,340,193,56,5000,56,4424,4448,1130,5072,303868,297666,340.0,1,1,136,1,0
1918,3,sampled,2093,340,193,56,10000,63,8786,8803,1051,2912,600884,596921,340.0,1,1,238,1,0
1918,4,ancestor,2094,250,193,56,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1918,4,ancestor,2094,250,193,56,100,3,146,223,52,4448,12716,8216,250.0,1,3,1,1,0
1918,4,ancestor,2094,250,193,56,500,19,617,678,242,4268,34556,30046,250.0,1,1,26,1,0
1918,4,ancestor,2094,250,193,56,1000,14,990,1056,255,11252,63240,51733,250.0,1,1,27,1,0
1918,4,ancestor,2094,250,193,56,5000,31,4816,4865,626,10176,292180,281378,250.0,1,1,157,1,0
1918,4,ancestor,2094,250,193,56,10000,63,9475,9492,1191,6872,579676,571613,250.0,1,1,291,1,0
1918,4,sampled,2094,340,193,56,0,80,0,0,1920,5120,7040,0,340.0,1,80,0,1,0
1918,4,sampled,2094,340,193,56,100,3,147,224,22,4320,12652,8310,340.0,1,2,6,1,0
1918,4,sampled,2094,340,193,56,500,0,147,227,0,22120,30504,8384,,0,0,,1,0
1918,4,sampled,2094,340,193,56,1000,0,147,227,0,24560,32944,8384,,0,0,,1,0
1918,4,sampled,2094,340,193,56,5000,0,147,227,0,24576,32960,8384,,0,0,,1,0
1918,4,sampled,2094,340,193,56,10000,0,147,227,0,24576,32960,8384,,0,0,,1,0
1919,0,ancestor,2095,250,200,56,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1919,0,ancestor,2095,250,200,56,100,6,150,224,122,4520,12956,8314,250.0,1,3,7,1,0
1919,0,ancestor,2095,250,200,56,500,32,538,586,611,6020,35724,29093,250.0,1,2,20,1,0
1919,0,ancestor,2095,250,200,56,1000,85,1008,1003,1610,6104,65112,57398,250.0,1,1,37,1,0
1919,0,ancestor,2095,250,200,56,5000,88,4687,4679,1776,5660,295076,287640,250.0,1,1,137,1,0
1919,0,ancestor,2095,250,200,56,10000,59,9233,9254,1211,9720,581400,570469,250.0,1,1,234,1,0
1919,0,sampled,2095,250,200,56,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1919,0,sampled,2095,250,200,56,100,6,150,224,122,4520,12956,8314,250.0,1,3,7,1,0
1919,0,sampled,2095,250,200,56,500,32,538,586,611,6020,35724,29093,250.0,1,2,20,1,0
1919,0,sampled,2095,250,200,56,1000,85,1008,1003,1610,6104,65112,57398,250.0,1,1,37,1,0
1919,0,sampled,2095,250,200,56,5000,88,4687,4679,1776,5660,295076,287640,250.0,1,1,137,1,0
1919,0,sampled,2095,250,200,56,10000,59,9233,9254,1211,9720,581400,570469,250.0,1,1,234,1,0
1919,1,ancestor,2096,250,200,56,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1919,1,ancestor,2096,250,200,56,100,12,143,211,178,4796,13236,8262,250.0,1,4,10,1,0
1919,1,ancestor,2096,250,200,56,500,23,511,568,376,7032,36404,28996,250.0,1,2,21,1,0
1919,1,ancestor,2096,250,200,56,1000,102,1041,1019,1848,4936,65208,58424,250.0,1,2,41,1,0
1919,1,ancestor,2096,250,200,56,5000,73,4827,4834,1322,5108,294388,287958,250.0,1,1,171,1,0
1919,1,ancestor,2096,250,200,56,10000,31,9383,9432,643,7572,581344,573129,250.0,1,1,293,1,0
1919,1,sampled,2096,250,200,56,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1919,1,sampled,2096,250,200,56,100,12,143,211,178,4796,13236,8262,250.0,1,4,10,1,0
1919,1,sampled,2096,250,200,56,500,23,511,568,376,7032,36404,28996,250.0,1,2,21,1,0
1919,1,sampled,2096,250,200,56,1000,102,1041,1019,1848,4936,65208,58424,250.0,1,2,41,1,0
1919,1,sampled,2096,250,200,56,5000,73,4827,4834,1322,5108,294388,287958,250.0,1,1,171,1,0
1919,1,sampled,2096,250,200,56,10000,31,9383,9432,643,7572,581344,573129,250.0,1,1,293,1,0
1919,2,ancestor,2097,250,200,56,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1919,2,ancestor,2097,250,200,56,100,1,161,240,17,4904,12888,7967,250.0,1,1,3,1,0
1919,2,ancestor,2097,250,200,56,500,0,161,241,0,22408,30400,7992,,0,0,,1,0
1919,2,ancestor,2097,250,200,56,1000,0,161,241,0,24564,32556,7992,,0,0,,1,0
1919,2,ancestor,2097,250,200,56,5000,0,161,241,0,24576,32568,7992,,0,0,,1,0
1919,2,ancestor,2097,250,200,56,10000,0,161,241,0,24576,32568,7992,,0,0,,1,0
1919,2,sampled,2097,250,200,56,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1919,2,sampled,2097,250,200,56,100,1,161,240,17,4904,12888,7967,250.0,1,1,3,1,0
1919,2,sampled,2097,250,200,56,500,0,161,241,0,22408,30400,7992,,0,0,,1,0
1919,2,sampled,2097,250,200,56,1000,0,161,241,0,24564,32556,7992,,0,0,,1,0
1919,2,sampled,2097,250,200,56,5000,0,161,241,0,24576,32568,7992,,0,0,,1,0
1919,2,sampled,2097,250,200,56,10000,0,161,241,0,24576,32568,7992,,0,0,,1,0
1919,3,ancestor,2098,250,200,56,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1919,3,ancestor,2098,250,200,56,100,6,155,229,79,4640,12968,8249,250.0,1,3,6,1,0
1919,3,ancestor,2098,250,200,56,500,13,628,695,135,4000,34500,30365,250.0,1,1,24,1,0
1919,3,ancestor,2098,250,200,56,1000,10,1069,1139,131,7784,62652,54737,250.0,1,1,32,1,0
1919,3,ancestor,2098,250,200,56,5000,0,2561,2641,0,24576,161312,136736,,0,0,,1,0
1919,3,ancestor,2098,250,200,56,10000,0,2561,2641,0,24576,161312,136736,,0,0,,1,0
1919,3,sampled,2098,250,200,56,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1919,3,sampled,2098,250,200,56,100,6,155,229,79,4640,12968,8249,250.0,1,3,6,1,0
1919,3,sampled,2098,250,200,56,500,13,628,695,135,4000,34500,30365,250.0,1,1,24,1,0
1919,3,sampled,2098,250,200,56,1000,10,1069,1139,131,7784,62652,54737,250.0,1,1,32,1,0
1919,3,sampled,2098,250,200,56,5000,0,2561,2641,0,24576,161312,136736,,0,0,,1,0
1919,3,sampled,2098,250,200,56,10000,0,2561,2641,0,24576,161312,136736,,0,0,,1,0
1919,4,ancestor,2099,250,200,56,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1919,4,ancestor,2099,250,200,56,100,6,159,233,104,4712,13032,8216,250.0,1,4,10,1,0
1919,4,ancestor,2099,250,200,56,500,29,540,591,511,5816,36024,29697,250.0,1,1,22,1,0
1919,4,ancestor,2099,250,200,56,1000,28,981,1033,521,7096,65188,57571,250.0,1,1,41,1,0
1919,4,ancestor,2099,250,200,56,5000,55,4653,4678,1100,6508,295492,287884,250.0,1,1,136,1,0
1919,4,ancestor,2099,250,200,56,10000,28,9358,9410,617,7468,581460,573375,250.0,1,1,265,1,0
1919,4,sampled,2099,250,200,56,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1919,4,sampled,2099,250,200,56,100,6,159,233,104,4712,13032,8216,250.0,1,4,10,1,0
1919,4,sampled,2099,250,200,56,500,29,540,591,511,5816,36024,29697,250.0,1,1,22,1,0
1919,4,sampled,2099,250,200,56,1000,28,981,1033,521,7096,65188,57571,250.0,1,1,41,1,0
1919,4,sampled,2099,250,200,56,5000,55,4653,4678,1100,6508,295492,287884,250.0,1,1,136,1,0
1919,4,sampled,2099,250,200,56,10000,28,9358,9410,617,7468,581460,573375,250.0,1,1,265,1,0
