source,parent_index,coordinate,delta,parent_valid,variant_valid,variant_reason,transition,silent_genotype,weights_changed,active_sites_changed,cost_change,behavior_tv
83010,4,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,4,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83010,4,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83011,0,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,0,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,0,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,0,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,0,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,0,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,0,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,0,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,0,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,0,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,0,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,0,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,0,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,0,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,0,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,0,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,0,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,0,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,0,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83011,0,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83011,1,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,1,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,1,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,1,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,1,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,1,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,1,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,1,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,1,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,1,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,1,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,1,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,1,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,1,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,1,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,1,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,1,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,1,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,1,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83011,1,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83011,2,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,2,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,2,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,2,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,2,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,2,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,2,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,2,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,2,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,2,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,2,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,2,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,2,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,2,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,2,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,2,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,2,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,2,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,2,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83011,2,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83011,3,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,3,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,3,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,3,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,3,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,3,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,3,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,3,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,3,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,3,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,3,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,3,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,3,6,-1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83011,3,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,3,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,3,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,3,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,3,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,3,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83011,3,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83011,4,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,4,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,4,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,4,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,4,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,4,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,4,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,4,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,4,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,4,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,4,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,4,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,4,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,4,6,1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83011,4,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,4,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,4,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,4,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83011,4,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83011,4,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83012,0,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,0,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,0,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,0,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,0,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,0,2,1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83012,0,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,0,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,0,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,0,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,0,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,0,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,0,6,-1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83012,0,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,0,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,0,7,1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83012,0,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,0,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,0,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83012,0,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83012,1,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,1,0,1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83012,1,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,1,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,1,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,1,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,1,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,1,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,1,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,1,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,1,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,1,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,1,6,-1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83012,1,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,1,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,1,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,1,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,1,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,1,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83012,1,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83012,2,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,2,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,2,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,2,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,2,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,2,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,2,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,2,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,2,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,2,4,1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83012,2,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,2,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,2,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,2,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,2,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,2,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,2,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,2,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,2,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83012,2,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83012,3,0,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83012,3,0,1,True,True,developed,valid_to_valid,False,False,False,0,0
83012,3,1,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83012,3,1,1,True,True,developed,valid_to_valid,False,False,False,0,0
83012,3,2,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83012,3,2,1,True,True,developed,valid_to_valid,False,False,False,0,0
83012,3,3,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83012,3,3,1,True,True,developed,valid_to_valid,False,False,False,0,0
83012,3,4,-1,True,True,developed,valid_to_valid,False,True,True,0,3/20
83012,3,4,1,True,True,developed,valid_to_valid,False,True,True,0,0
83012,3,5,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83012,3,5,1,True,True,developed,valid_to_valid,False,True,False,0,0
83012,3,6,-1,True,True,developed,valid_to_valid,True,False,False,0,0
83012,3,6,1,True,False,empty_structure,valid_to_invalid,False,True,True,-1,
83012,3,7,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83012,3,7,1,True,True,developed,valid_to_valid,False,True,False,0,0
83012,3,8,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83012,3,8,1,True,True,developed,valid_to_valid,False,False,False,0,0
83012,3,9,-1,True,True,developed,valid_to_valid,False,True,False,-35,0
83012,3,9,1,True,True,developed,valid_to_valid,False,True,False,35,0
83012,4,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,4,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,4,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,4,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,4,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,4,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,4,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,4,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,4,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,4,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,4,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,4,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,4,6,-1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83012,4,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,4,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,4,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,4,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,4,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83012,4,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83012,4,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83013,0,0,-1,True,True,developed,valid_to_valid,False,True,True,0,1/20
83013,0,0,1,True,True,developed,valid_to_valid,False,True,True,0,1/20
83013,0,1,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83013,0,1,1,True,True,developed,valid_to_valid,False,True,False,0,0
83013,0,2,-1,True,True,developed,valid_to_valid,False,True,True,0,47/160
83013,0,2,1,True,True,developed,valid_to_valid,False,True,True,0,47/80
83013,0,3,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83013,0,3,1,True,True,developed,valid_to_valid,False,True,False,0,0
83013,0,4,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83013,0,4,1,True,True,developed,valid_to_valid,False,False,False,0,0
83013,0,5,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83013,0,5,1,True,True,developed,valid_to_valid,False,False,False,0,0
83013,0,6,-1,True,True,developed,valid_to_valid,True,False,False,0,0
83013,0,6,1,True,False,empty_structure,valid_to_invalid,False,True,True,-2,
83013,0,7,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83013,0,7,1,True,True,developed,valid_to_valid,False,True,True,-1,1/20
83013,0,8,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83013,0,8,1,True,True,developed,valid_to_valid,False,False,False,0,0
83013,0,9,-1,True,True,developed,valid_to_valid,False,True,False,-35,0
83013,0,9,1,True,True,developed,valid_to_valid,False,True,True,34,1/20
83013,1,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,1,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,1,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,1,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,1,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,1,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,1,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,1,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,1,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,1,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,1,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,1,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,1,6,-1,False,True,developed,invalid_to_valid,False,True,True,2,
83013,1,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,1,7,-1,False,True,developed,invalid_to_valid,False,True,True,1,
83013,1,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,1,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,1,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,1,9,-1,False,True,developed,invalid_to_valid,False,True,True,-34,
83013,1,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83013,2,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,2,0,1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83013,2,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,2,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,2,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,2,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,2,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,2,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,2,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,2,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,2,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,2,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,2,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,2,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,2,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,2,7,1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83013,2,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,2,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,2,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83013,2,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83013,3,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,3,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,3,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,3,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,3,2,-1,False,True,developed,invalid_to_valid,False,True,True,1,
83013,3,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,3,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,3,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,3,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,3,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,3,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,3,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,3,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,3,6,1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83013,3,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,3,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,3,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,3,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,3,9,-1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83013,3,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83013,4,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,4,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,4,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,4,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,4,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,4,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,4,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,4,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,4,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,4,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,4,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,4,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,4,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,4,6,1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83013,4,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,4,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,4,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,4,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83013,4,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83013,4,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83014,0,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,0,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,0,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,0,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,0,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,0,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,0,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,0,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,0,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,0,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,0,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,0,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,0,6,-1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83014,0,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,0,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,0,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,0,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,0,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,0,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83014,0,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83014,1,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,1,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,1,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,1,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,1,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,1,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,1,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,1,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,1,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,1,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,1,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,1,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,1,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,1,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,1,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,1,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,1,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,1,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,1,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83014,1,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83014,2,0,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83014,2,0,1,True,True,developed,valid_to_valid,False,False,False,0,0
83014,2,1,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83014,2,1,1,True,True,developed,valid_to_valid,False,False,False,0,0
83014,2,2,-1,True,True,developed,valid_to_valid,False,True,True,0,13/80
83014,2,2,1,True,True,developed,valid_to_valid,False,True,True,0,0
83014,2,3,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83014,2,3,1,True,True,developed,valid_to_valid,False,True,False,0,0
83014,2,4,-1,True,True,developed,valid_to_valid,False,True,True,0,1/16
83014,2,4,1,True,True,developed,valid_to_valid,False,True,True,0,1/16
83014,2,5,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83014,2,5,1,True,True,developed,valid_to_valid,False,True,False,0,0
83014,2,6,-1,True,True,developed,valid_to_valid,True,False,False,0,0
83014,2,6,1,True,False,empty_structure,valid_to_invalid,False,True,True,-2,
83014,2,7,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83014,2,7,1,True,True,developed,valid_to_valid,False,True,False,0,0
83014,2,8,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83014,2,8,1,True,True,developed,valid_to_valid,False,False,False,0,0
83014,2,9,-1,True,True,developed,valid_to_valid,False,True,False,-35,0
83014,2,9,1,True,True,developed,valid_to_valid,False,True,False,35,0
83014,3,0,-1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83014,3,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,3,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,3,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
